,Datetime,Tweet Id,Username,teks,label,clean_teks
110,2022-07-13 01:17:25+00:00,1.55e+18,anggigs,"Mantap kali ya ini booster vaksin, efeknya pakai 3 dosis paracetamol 650mg masih berasa demam dan sakit sakit \xf0\x9f\x91\x8d\xf0\x9f\x8f\xb'",1,kali booster vaksin efek pakai dosis paracetamol mg asa demam sakit sakit fxb
111,2022-07-13 01:16:26+00:00,1.55e+18,Entien _ Ajach 🐀,Pentingnya vaksin booster untuk mencegah tingkat keparahan varian baru BA.4 dan BA.5 \n\n @jokowi\xc2\xa0\xe2\x80\xa6 https://t.co/tutd8vc1tf',1,vaksin booster cegah tingkat parah varian
112,2022-07-13 01:03:11+00:00,1.55e+18,Loli,Presiden  @jokowi tetapkan vaksin booster syarat izin keramaian dan perjalanan. \n\xe2\x80\xa6 https://t.co/9UIxJu4PDT',1,presiden tetap vaksin booster syarat izin ramai jalan
113,2022-07-13 01:00:00+00:00,1.55e+18,Tukangkuli,Presiden @jokowi resmi menetapkan vaksinasi dosis ketiga alias vaksin booster jadi syarat untuk kegiatan masyarakat \xe2\x80\xa6 https://t.co/oQM6UH1r1v',1,presiden resmi tetap vaksinasi dosis tiga alias vaksin booster syarat giat masyarakat
114,2022-07-13 00:26:22+00:00,1.55e+18,Bella 👣,'Habis vaksin booster malah flu',1,habis vaksin booster flu
115,2022-07-13 00:12:04+00:00,1.55e+18,rizky aldino,"Ngeri efek vaksin booster ini, seperti habis marathon, meriang pegalnya terasa sekali,'",1,ngeri efek vaksin booster habis marathon meriang pegal
116,2022-07-12 22:58:20+00:00,1.55e+18,rika,"RT @detikHealth: Kementerian Kesehatan menyebut vaksin booster akan jadi syarat beraktivitas di ruang publik, termasuk saat masuk ke pusat perbelanjaan \xe2\x80\xa6'",1,menteri sehat sebut vaksin booster syarat aktivitas ruang publik masuk pusat belanja
117,2022-07-12 21:04:57+00:00,1.55e+18,Dian,"RT @infobdg: Aturan Baru Masuk Mall, Harus Sudah Vaksin Booster https://t.co/3sOfk5qElJ https://t.co/ixz7jDKnx6'",1,atur masuk mall vaksin booster
118,2022-07-12 20:38:16+00:00,1.55e+18,iyel pengen jadi sea otter,"ternyata efek vaksin booster seperti ada demam gitu guys, baru terasa tadi malam'",1,efek vaksin booster demam gitu malam
119,2022-07-12 15:58:35+00:00,1.55e+18,Republika.co.id,Penumpang yang belum vaksin booster wajib menunjukkan hasil tes covid terbaru. https://t.co/8UVybJfS03',1,tumpang vaksin booster wajib hasil tes covid baru
120,2022-07-12 15:43:11+00:00,1.55e+18,summerkay,"Vaksin booster tidak ada obat njir, sampai bengkak ini tangan'",1,vaksin booster obat njir bengkak tangan
121,2022-07-12 14:32:12+00:00,1.55e+18,Mawardi,RT @jagak_id: Pemerintah kembali memperketat aktivitas masyarakat dengan menerapkan aturan vaksin booster sebagai syarat perjalanan \xe2\x80\xa6',1,perintah ketat aktivitas masyarakat terap atur vaksin booster syarat jalan
122,2022-07-12 13:58:51+00:00,1.55e+18,rubybunny,"@CNNIndonesia Nanti aturannya diralat lagi kalau rezim nyuruh booster 2, intinya vaksin terus sampai mati'",0,atur ralat rezim nyuruh booster inti vaksin mati
123,2022-07-12 13:32:34+00:00,1.55e+18,fifah,lemah bgt aku dikasih booster vaksin Astrazeneca langsung meriang malamnya \xf0\x9f\x98\xa2',1,lemah kasih booster vaksin astrazeneca langsung meriang malam
124,2022-07-12 13:29:04+00:00,1.55e+18,antaranews.com,Vaksin booster dijadikan syarat perjalanan dan memasuki fasilitas umum juga perlu didukung dengan memastikan akses \xe2\x80\xa6 https://t.co/w6IJxHCv0x',1,vaksin booster jadi syarat jalan pasuk fasilitas dukung akses
125,2022-07-12 12:46:23+00:00,1.55e+18,detikHealth,Badan kesehatan Uni Eropa merekomendasikan booster Covid-19 kedua untuk semua orang di atas 60 tahun serta orang rentan \xe2\x80\xa6 https://t.co/CeLGoruAP9',1,badan sehat uni eropa rekomendasi booster covid orang orang rentan
126,2022-07-12 12:37:07+00:00,1.55e+18,Bisnis.com,'Vaksin Booster Covid Jadi Syarat Utama Naik Pesawat https://t.co/54UTHWdhs6',1,vaksin booster covid syarat utama pesawat
127,2022-07-12 12:00:01+00:00,1.55e+18,CNN Indonesia Daily,"Selain kembali mewajibkan memakai masker di luar ruangan, pemerintah juga mengeluarkan aturan wajib vaksin booster \xe2\x80\xa6 https://t.co/I3L1cHRMgR'",1,wajib pakai masker ruang perintah keluar atur wajib vaksin booster
128,2022-07-12 11:44:15+00:00,1.55e+18,Kereta Api Indonesia,@thesunflowerxx calon penumpang yang telah mendapatkan vaksin dosis tiga (booster) tidak wajib menunjukkan hasil negatif PCR/ Antigen \xe2\x80\xa6 https://t.co/EUDYaEXa1u',1,calon tumpang vaksin dosis booster wajib hasil negatif pcr antigen
129,2022-07-12 11:39:47+00:00,1.55e+18,BeritaSatu,'Uni Eropa Dukung Vaksin Booster Kedua Covid-19 untuk Lansia https://t.co/KhcjlEIulC',1,uni eropa dukung vaksin booster covid lansia
130,2022-07-12 11:37:36+00:00,1.55e+18,Republika.co.id,"'Penumpang yang tidak bisa menunjukkan vaksinasi booster, wajib negatif tes antigen. https://t.co/FzKjsRIw8f'",1,tumpang vaksinasi booster wajib negatif tes antigen
131,2022-07-12 11:09:17+00:00,1.55e+18,capwithoutcrown,habis vaksin booster tangannya berasa mau lepas',0,habis vaksin booster tangan asa lepas
132,2022-07-12 09:02:29+00:00,1.55e+18,regime oppressor of the people,RT @myputun: Luhut Binsar Sebut Vaksin Booster akan Jadi Syarat Mobilitas Masyarakat. \nhttps://t.co/5WJKtMMoLj',1,luhut binsar vaksin booster syarat mobilitas masyarakat
133,2022-07-12 08:21:08+00:00,1.55e+18,Kompas.com,Vaksinasi booster menjadi salah satu syarat perjalanan dalam negeri baik dengan transportasi umum maupun kendaraan \xe2\x80\xa6 https://t.co/MnILgjcTxu',1,vaksinasi booster salah syarat jalan negeri transportasi kendara
134,2022-07-12 06:08:48+00:00,1.55e+18,fhatlun,"@AnggitaNoviani8 Vaksin Booster Baru Yaitu Moderna Diklaim Ampuh Lawan Omicron, Bisa Disuntikkan Setahun Sekali. \n'",1,vaksin booster moderna klaim ampuh lawan omicron suntik tahun
135,2022-07-12 06:06:35+00:00,1.55e+18,aihara♥︎˙ᵕ˙ 𝐗$𝐘,@AyushiWulan benar kak aku vaksin booster saat puasa kapan hari itu terus sakit 2 harian demam',1,vaksin booster puasa sakit hari demam
136,2022-07-12 06:05:18+00:00,1.55e+18,Portal Berita Riau - BERTUAHPOS.COM,Vaksin Booster Jadi Syarat Wajib Masih Mal dan \xc2\xa0 Perkantoran https://t.co/kdYD7d3n2J',1,vaksin booster syarat wajib mal kantor
137,2022-07-12 05:58:15+00:00,1.55e+18,Hilda Widyana,Vaksin Booster Jadi Syarat Masyarakat Beraktivitas https://t.co/p2QM35D4Jl https://t.co/A5CR0YQ1o8',1,vaksin booster syarat masyarakat aktivitas
138,2022-07-12 05:26:15+00:00,1.55e+18,TripZilla Indonesia,"'Efektif mulai 17 Juli 2022, vaksin booster jadi syarat perjalanan terbaru https://t.co/MU8c1l4nzz https://t.co/iktpaXTTaC'",1,efektif juli vaksin booster syarat jalan baru
139,2022-07-12 04:37:26+00:00,1.55e+18,Gabut Hakiki,"@Indrian950 Vaksin Booster Baru Moderna Diklaim Ampuh Lawan Omicron, Dapat Disuntikkan Setahun Sekali.'",1,vaksin booster moderna klaim ampuh lawan omicron suntik tahun
140,2022-07-12 04:35:30+00:00,1.55e+18,togusijuntak,'@Firmansyahsima Vaksin Booster jadi syarat perjalanan',1,vaksin booster syarat jalan
141,2022-07-12 04:14:49+00:00,1.55e+18,Cahyani Ika⤴️,Galakkan Disiplin Prokes \n Booster vaksin syarat mobilitas efektif cegah covid 19 https://t.co/2h8QBXYLi2',1,galak disiplin prokes booster vaksin syarat mobilitas efektif cegah covid
142,2022-07-12 04:13:10+00:00,1.55e+18,Yunita,Vaksin booster menjadi syarat utama dalam mencegah penyebaran Covid-19. \n https://t.co/jpmnPtv7rr',1,vaksin booster syarat utama cegah sebar covid
143,2022-07-12 03:30:18+00:00,1.55e+18,deraa 🦕,masih pusing habis vaksin booster kemarin',1,pusing habis vaksin booster kemarin
144,2022-07-12 03:28:25+00:00,1.55e+18,I loVe NKRI,Presiden jokowi tetapkan vaksin booster jadi syarat izin keramaian https://t.co/XH3D1BN46C',1,presiden jokowi tetap vaksin booster syarat izin ramai
145,2022-07-12 03:23:13+00:00,1.55e+18,virnia,'Ayo lakukan Vaksin Booster. Vaksin Booster jadi syarat bepergian. Galakkan Disiplin Prokes https://t.co/mN2J4Bpler',1,ayo laku vaksin booster vaksin booster syarat pergi galak disiplin prokes
146,2022-07-12 03:20:06+00:00,1.55e+18,Karina Agtrivia,Vaksinasi Booster Jadi Syarat Masyarakat Beraktivitas di Ruang Publik. https://t.co/9OAua7EQ3o',1,vaksinasi booster syarat masyarakat aktivitas ruang publik
147,2022-07-12 03:07:48+00:00,1.55e+18,kemalaputri,@MargarethSaalam ikut Vaksin booster untuk melindungi tubuh diri sendiri dan keluarga dari virus covid19. \n',1,vaksin booster lindung tubuh keluarga virus covid
148,2022-07-12 02:23:53+00:00,1.55e+18,mayajuwita,'@sebarberitacov Epidemiolog UNAIR dukung vaksin booster jadi syarat mudik lebaran',1,epidemiolog unair dukung vaksin booster syarat mudik lebaran
149,2022-07-12 02:16:16+00:00,1.55e+18,Harian Kompas,"Meski disebut tak seganas varian varian sebelumnya, subvarian Omicron tetap perlu diwaspadai. \xe2\x80\xa6 https://t.co/3JEsPH9rf5'",1,ganas varian varian subvarian omicron waspada
150,2022-07-12 01:42:53+00:00,1.55e+18,KSOP Kelas III Kijang,wajib melampirkan bukti telah vaksin dosis ketiga (booster) sebagai syarat keberangkatan. \n\n \xe2\x80\xa6 https://t.co/73afWilAI1',1,wajib lampir bukti vaksin dosis tiga booster syarat berangkat
151,2022-07-11 23:44:05+00:00,1.55e+18,WishFm107,"Waspada omicron B4 dan B5 sangat cepat penyebarannya jangan panik, jaga protokol kesehatan dan segera vaksin Booster \xe2\x80\xa6 https://t.co/J1xerm4Iqg'",1,waspada omicron cepat sebar panik jaga protokol sehat vaksin booster
152,2022-07-11 23:42:46+00:00,1.55e+18,WishFm107,Waspada omicron B4 dan B5 sangat cepat penyebarannya jaga selalu protokol kesehatan dan segera vaksin Booster \xe2\x80\xa6 https://t.co/9q1TP4xB1z',1,waspada omicron cepat sebar jaga protokol sehat vaksin booster
153,2022-07-11 14:58:44+00:00,1.55e+18,peri ꫀᥣ. k/ia,"tadi pagi vaksin booster, sampai sekarang tangannya keram \xf0\x9f\xa5\xb2\xf0\x9f\x91\x8d\xf0\x9f\x8f\xbb'",1,pagi vaksin booster tangan keram fxa
154,2022-07-11 14:02:07+00:00,1.55e+18,tvOnenews,"Naik Angkutan Umum dan Masuk Mal Wajib Sudah Vaksin Booster, Kemenkes: Berlaku Mulai 17 Juli https://t.co/FGzPkUkhPb'",1,angkut masuk mal wajib vaksin booster kemenkes laku juli
155,2022-07-11 12:57:15+00:00,1.55e+18,radarbangsa.com,Wajib Vaksin Booster ini Syarat Baru Perjalanan Orang Naik Kereta Api https://t.co/CZDxZ8T6MB',1,wajib vaksin booster syarat jalan orang kereta api
156,2022-07-11 12:50:37+00:00,1.55e+18,Bisnis.com,"'Syarat Perjalanan Wajib Vaksin Booster, Minat Bepergian Turun? https://t.co/fDio05Pmfq'",1,syarat jalan wajib vaksin booster minat pergi turun
157,2022-07-11 12:24:54+00:00,1.55e+18,lala,RT @detikcom: Vaksin booster atau vaksin dosis ketiga menjadi syarat perjalanan dan mobilitas masyarakat. Begini respons epidemiolog Unair. \xe2\x80\xa6',1,vaksin booster vaksin dosis tiga syarat jalan mobilitas masyarakat respons epidemiolog unair
158,2022-07-11 12:22:58+00:00,1.55e+18,Dreses,efek vaksin booster mulai terasa sakit',1,efek vaksin booster sakit
159,2022-07-11 11:54:35+00:00,1.55e+18,Bisnis.com,Vaksin Booster Covid-19 jadi Syarat Perjalan Udara https://t.co/C8fH6emF5K',1,vaksin booster covid syarat jalan udara
160,2022-07-11 11:41:34+00:00,1.55e+18,penabicara,'Berangkat Ke Luar Negeri Wajib Vaksin Booster https://t.co/NiNp5uNVsr',1,berangkat negeri wajib vaksin booster
161,2022-07-11 10:41:02+00:00,1.55e+18,Republika.co.id,Uji klinis fase ketiga vaksin Merah Putih saat ini berlangsung untuk dosis primer. https://t.co/aqp9QSrD2u',1,uji klinis fase tiga vaksin merah putih dosis primer
162,2022-07-11 10:36:33+00:00,1.55e+18,beritajatim,'KAI DAOP 8 WAJIBKAN PENUMPANG KERETA API JARAK JAUH SUDAH VAKSIN BOOSTER https://t.co/ie9v6X287l',1,kai daop wajib tumpang kereta api jarak vaksin booster
163,2022-07-11 09:57:50+00:00,1.55e+18,𝓞𝓴𝓪,"'RT @KompasTravel: Vaksin Booster Jadi Syarat Naik Kereta Api Jarak Jauh, Berlaku 17 Juli https://t.co/vcvRl2e56M'",1,vaksin booster syarat kereta api jarak laku juli
164,2022-07-11 09:57:02+00:00,1.55e+18,VOI.id,Peneliti Utama Vaksin Merah Putih Universitas Airlangga Dominicus Husada mengatakan bahwa vaksin Merah Putih dapat digunakan untuk kepentingan booster \xe2\x80\xa6 https://t.co/5szF0RFuvK',1,teliti utama vaksin merah putih universitas airlangga dominicus husada vaksin merah putih penting booster
165,2022-07-11 09:29:30+00:00,1.55e+18,detikcom,Pemerintah baru saja menerapkan kebijakan wajib booster atau vaksin dosis ketiga bagi pelaku perjalanan. \xe2\x80\xa6 https://t.co/j1wOmkEo0U',1,perintah terap bijak wajib booster vaksin dosis tiga laku jalan
166,2022-07-11 09:23:47+00:00,1.55e+18,BeritaJatengNet,'Aturan Baru Naik Kereta Api Jarak Jauh Wajib Vaksin Booster Per 17 Juli 2022 https://t.co/HuVzzFLZON',1,atur kereta api jarak wajib vaksin booster juli
167,2022-07-11 09:03:13+00:00,1.55e+18,WillyG,RT @garuda080: Vaksin Booster memberikan perlindungan tambahan dengan meningkatkan kekebalan imunitas. \n\xe2\x80\xa6',1,vaksin booster lindung tambah tingkat kebal imunitas
168,2022-07-11 08:56:37+00:00,1.55e+18,Bisnis.com,"'Vaksin Booster Covid-19 Jadi Syarat Perjalanan Udara, Begini Tanggapan Pakar https://t.co/uRHXhIKXic'",1,vaksin booster covid syarat jalan udara tanggap pakar
169,2022-07-11 08:45:43+00:00,1.55e+18,Tribunnews.com,'Aturan Terbaru Naik Pesawat: Tak Wajib Tes PCR atau Antigen Jika Sudah Vaksin Booster https://t.co/x6JGADol5F',1,atur baru pesawat wajib tes pcr antigen vaksin booster
170,2022-07-11 08:37:15+00:00,1.55e+18,Dila kinda ia,"aku habis vaksin booster terasa lapar mulu, ini aku lagi makan yang keempat kali \xf0\x9f\xa7\x8d\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f'",1,habis vaksin booster lapar makan empat kali fxa
171,2022-07-11 06:47:05+00:00,1.55e+18,Seputar Tangsel,'Vaksin Booster atau PCR Jadi Syarat Wajib Perjalanan Domestik Mulai 17 Juli 2022 https://t.co/AbAWEb7Lu3',1,vaksin booster pcr syarat wajib jalan domestik juli
172,2022-07-11 06:24:02+00:00,1.55e+18,Zana,RT @kompascom: pemerintah mewajibkan masyarakat yang ingin melakukan perjalanan dalam negeri sudah menerima vaksin booster. https://t.co/jt\xe2\x80\xa6',1,perintah wajib masyarakat jalan negeri terima vaksin booster
173,2022-07-11 06:22:09+00:00,1.55e+18,CNN Indonesia,"'Masuk Mal Bakal Wajib Vaksin Booster, Berlaku Pekan Depan https://t.co/mk1YpG0YCZ'",1,masuk mal wajib vaksin booster laku pekan
174,2022-07-11 05:31:45+00:00,1.55e+18,Yahramafaza,'@RoySaputraa1 Vaksin Booster Covid-19 sangat penting untuk kesehatan lansia. IKN Pulihkan Ekonomi',1,vaksin booster covid sehat lansia ikn pulih ekonomi
175,2022-07-11 05:22:43+00:00,1.55e+18,Kompas.com,'pemerintah mewajibkan masyarakat yang ingin melakukan perjalanan dalam negeri sudah menerima vaksin booster. https://t.co/jtcxMT29kd',1,perintah wajib masyarakat jalan negeri terima vaksin booster
176,2022-07-11 05:19:28+00:00,1.55e+18,Imanuel 💯🇲🇨,"@AnissaBilla7 Bersama Vaksin aman dan Halal, lengkapi vaksinmu pertama, kedua, dan ketiga booster \n IKN Pulihkan Ekonomi'",1,vaksin aman halal lengkap vaksin tiga booster ikn pulih ekonomi
177,2022-07-11 05:19:21+00:00,1.55e+18,Imanuel 💯🇲🇨,"@AnissaBilla7 Kita Vaksin aman dan Halal, lengkapi vaksinmu pertama, kedua, dan ketiga booster \n IKN Pulihkan Ekonomi'",1,vaksin aman halal lengkap vaksin tiga booster ikn pulih ekonomi
178,2022-07-11 05:19:15+00:00,1.55e+18,Imanuel 💯🇲🇨,"@AnissaBilla7 Waktunya Vaksin aman dan Halal, lengkapi vaksinmu pertama, kedua, dan ketiga booster \n IKN Pulihkan Ekonomi'",1,vaksin aman halal lengkap vaksin tiga booster ikn pulih ekonomi
179,2022-07-11 05:18:39+00:00,1.55e+18,Imanuel 💯🇲🇨,"@AnissaBilla7 Tetap prokes dan Vaksin aman dan Halal, lengkapi vaksinmu pertama, kedua, dan ketiga booster \n IKN Pulihkan Ekonomi'",1,prokes vaksin aman halal lengkap vaksin tiga booster ikn pulih ekonomi
180,2022-07-11 05:18:28+00:00,1.55e+18,Imanuel 💯🇲🇨,"@AnissaBilla7 Masyarakat Vaksin aman dan Halal, lengkapi vaksinmu pertama, kedua, dan ketiga booster \n IKN Pulihkan Ekonomi'",1,masyarakat vaksin aman halal lengkap vaksin tiga booster ikn pulih ekonomi
181,2022-07-11 04:40:08+00:00,1.55e+18,KOMPAS TV,'Ingat! Vaksin Booster Jadi Syarat Naik Pesawat Berlaku Mulai 17 Juli https://t.co/hvkx9w3xvt https://t.co/3jUv4mddno',1,vaksin booster syarat pesawat laku juli
182,2022-07-11 03:54:27+00:00,1.55e+18,WishFm107,Vaksin booster pertahanan terakhir untuk meningkatkan stamina dari covid19 https://t.co/5kuzMBp6SR',1,vaksin booster tahan tingkat stamina covid
183,2022-07-11 03:37:03+00:00,1.55e+18,Felisa_R,@SlametR94239892 Vaksin Booster Covid-19 jadi syarat bepergian \n',1,vaksin booster covid syarat pergi
184,2022-07-11 02:58:48+00:00,1.55e+18,abisima,@RoySaputraa1 Presiden Jokowi tetapkan vaksin booster jadi syarat izin keramaian dan perjalanan \n IKN Pulihkan Ekonomi',1,presiden jokowi tetap vaksin booster syarat izin ramai jalan ikn pulih ekonomi
185,2022-07-11 02:45:24+00:00,1.55e+18,Slamet Rahardjo,Pemberlakukan vaksin booster untuk syarat izin keramaian dan perjalanan akan diterapkan kepada masyarakat \n\xe2\x80\xa6 https://t.co/wl5ismDblr',1,laku vaksin booster syarat izin ramai jalan terap masyarakat
186,2022-07-11 02:40:12+00:00,1.55e+18,freetag🏆,Vaksin booster lebih sakit ya :(',1,vaksin booster sakit
187,2022-07-11 02:06:14+00:00,1.55e+18,Siska Ojol,Ciptakan kekebalan tubuh kita dengan vaksin Booster \n IKN Pulihkan Ekonomi https://t.co/Y2CkVg5tTr',1,cipta kebal tubuh vaksin booster ikn pulih ekonomi
188,2022-07-11 02:04:40+00:00,1.55e+18,Rendi,'Segera vaksin booster agar terlindungi dari varian baru \xf0\x9f\x99\x8f\xf0\x9f\x99\x8f. IKN Pulihkan Ekonomi https://t.co/0ATHeVwDao',1,vaksin booster lindung varian fxf ikn pulih ekonomi
189,2022-07-11 01:31:02+00:00,1.55e+18,Kompas.com,Ada pengecualian untuk masyarakat yang memiliki penyakit bawaan atau komorbid sehingga tidak dapat menerima vaksinasi \xe2\x80\xa6 https://t.co/N88MvtvomD',1,kecuali masyarakat milik sakit bawa komorbid terima vaksinasi
190,2022-07-11 01:12:03+00:00,1.55e+18,MOST 1058,Satgas Penanganan Covid-19 mensyaratkan vaksin booster sebagai syarat perjalanan di seluruh jenis moda transportasi \xe2\x80\xa6 https://t.co/MELp8ZBIU5',1,satgas tangan covid syarat vaksin booster syarat jalan jenis moda transportasi
191,2022-07-11 01:01:20+00:00,1.55e+18,Tuan Muda Baihaqi,@cnbcindonesia tolong permudah lah penggunaan vaksin sinophram untuk saat ini booster sinophram sangat susah sekali untuk dicari',0,tolong mudah guna vaksin sinophram booster sinophram susah cari
192,2022-07-10 23:23:54+00:00,1.55e+18,detik bali,'Aturan Terbaru Bawa Mobil Pribadi Antarkota Wajib Vaksin Booster https://t.co/ghkHJ3fFQa',1,atur baru bawa mobil pribadi antarkota wajib vaksin booster
193,2022-07-10 21:14:32+00:00,1.55e+18,KONTAN NEWS,"'Vaksin Booster Syarat Perjalanan Kereta Api, Pesawat Terbang, Ini Isi Aturan Baru https://t.co/vEUZOHgV3w #COVID-19'",1,vaksin booster syarat jalan kereta api pesawat terbang isi atur covid
194,2022-07-10 15:15:05+00:00,1.55e+18,tvOnenews,'Syarat Naik Kereta Api Terbaru: Belum Vaksin Booster Wajib Antigen https://t.co/lojwS57CJf',1,syarat kereta api baru vaksin booster wajib antigen
195,2022-07-10 14:05:03+00:00,1.55e+18,Phia,vaksin booster dari hari jumat sampai hari ini masih pegal tangan ini',1,vaksin booster jumat pegal tangan
196,2022-07-10 13:20:47+00:00,1.55e+18,raka ananda ,"faktanya, Vaksin Booster bisa kurangi kasus Covid-19 https://t.co/9GD0KwhJjU'",1,fakta vaksin booster kurang covid
197,2022-07-10 13:20:28+00:00,1.55e+18,rahmandenie,terbaru! Vaksin Booster bisa kurangi kasus Covid-19 https://t.co/ChegQEdgZJ',1,baru vaksin booster kurang covid
198,2022-07-10 12:07:57+00:00,1.55e+18,Tomi,'Yuk Vaksin Booster sebagai perlindungan dari varian baru Covid-19. https://t.co/esYejOhyS1',1,vaksin booster lindung varian covid
199,2022-07-10 11:55:23+00:00,1.55e+18,"Hendri Sepriyawan ST, S.Pd",RT @detikcom: Pemerintah akan menjadikan vaksinasi booster sebagai syarat wajib untuk beraktivitas di ruang publik. Seperti untuk masuk mal \xe2\x80\xa6',1,perintah jadi vaksinasi booster syarat wajib aktivitas ruang publik masuk mal
200,2022-07-10 11:22:36+00:00,1.55e+18,Kompas.com,'Vaksin booster jadi syarat wajib perjalanan domestik mulai 17 Juli 2022. https://t.co/1UW5wqLODZ',1,vaksin booster syarat wajib jalan domestik juli
201,2022-07-10 09:30:00+00:00,1.55e+18,idx_channel,"Kasus Covid-19 Meningkat, Naik KA Jarak Jauh Wajib Vaksin Booster \nhttps://t.co/WQdaVSjBrP'",1,covid tingkat ka jarak wajib vaksin booster
202,2022-07-10 07:29:04+00:00,1.55e+18,bizlawIndonesia,'Mulai 17 Juli 2022 Vaksin Booster Jadi Syarat Perjalanan Seluruh Moda Transportasi https://t.co/ciFH2D27jL',1,juli vaksin booster syarat jalan moda transportasi
203,2022-07-10 07:22:51+00:00,1.55e+18,radaraktualdotcom,Resmi! Vaksin Booster Ditetapkan Jadi Syarat Naik Pesawat dan Kereta Api Mulai 17 Juli \xc2\xa02022 https://t.co/McTYQNlAp0',1,resmi vaksin booster tetap syarat pesawat kereta api juli
